ticker,snapshot_date,spot,expiry,dte,option_type,strike,bid,ask,mid,last,iv,volume,open_interest,moneyness
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,712.0,9.13,9.2,9.165,9.06,0.24420921813964847,722.0,115,0.9991580471421653
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,713.0,8.55,8.62,8.585,8.78,0.2418899053955078,886.0,230,1.000561359006129
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,714.0,8.0,8.06,8.030000000000001,7.95,0.23963162719726558,532.0,68,1.0019646708700927
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,715.0,7.45,7.52,7.484999999999999,7.49,0.2373733489990234,1375.0,28230,1.0033679827340565
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,716.0,6.93,7.0,6.965,6.92,0.23517610534667968,515.0,36,1.0047712945980203
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,717.0,6.43,6.49,6.46,6.42,0.2327347235107422,908.0,21,1.0061746064619839
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,718.0,5.95,6.01,5.98,5.88,0.23059851440429688,1042.0,30,1.0075779183259477
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,719.0,5.49,5.55,5.52,5.45,0.22840127075195313,359.0,52,1.0089812301899113
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,720.0,5.06,5.11,5.085,5.07,0.2262650616455078,1506.0,427,1.010384542053875
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,721.0,4.64,4.7,4.67,4.67,0.2243729907226562,668.0,58,1.0117878539178387
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,722.0,4.24,4.3,4.27,4.27,0.22217574707031246,451.0,15,1.0131911657818025
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,723.0,3.87,3.93,3.9000000000000004,3.84,0.22028367614746092,1320.0,57,1.0145944776457663
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,724.0,3.52,3.58,3.55,3.48,0.21839160522460935,728.0,59,1.0159977895097299
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,725.0,3.19,3.25,3.2199999999999998,3.24,0.21649953430175778,3307.0,884,1.0174011013736937
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,726.0,2.88,2.94,2.91,3.0,0.21460746337890624,509.0,108,1.0188044132376572
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,727.0,2.6,2.65,2.625,2.68,0.21277642700195312,565.0,157,1.020207725101621
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,728.0,2.33,2.38,2.355,2.29,0.21088435607910155,283.0,769,1.0216110369655849
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,729.0,2.08,2.13,2.105,2.13,0.20911435424804684,260.0,376,1.0230143488295484
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,730.0,1.86,1.91,1.885,1.89,0.20777159423828123,3525.0,1360,1.0244176606935123
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,731.0,1.65,1.7,1.6749999999999998,1.64,0.20618469604492184,163.0,515,1.0258209725574758
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,732.0,1.46,1.5,1.48,1.49,0.20423159057617185,585.0,268,1.0272242844214396
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,733.0,1.28,1.33,1.3050000000000002,1.25,0.20294986511230467,1034.0,211,1.0286275962854035
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,734.0,1.12,1.17,1.145,1.09,0.20142400146484374,501.0,99,1.030030908149367
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,735.0,0.98,1.02,1.0,1.0,0.19959296508789062,1570.0,533,1.0314342200133308
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,736.0,0.85,0.89,0.87,0.71,0.198250205078125,358.0,157,1.0328375318772944
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,737.0,0.74,0.78,0.76,0.74,0.19727365234375,1407.0,270,1.0342408437412582
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,738.0,0.63,0.67,0.65,0.65,0.19544261596679688,276.0,128,1.0356441556052218
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,739.0,0.54,0.58,0.56,0.55,0.194343994140625,348.0,187,1.0370474674691856
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,740.0,0.46,0.49,0.475,0.47,0.192390888671875,2053.0,864,1.0384507793331494
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,741.0,0.38,0.42,0.4,0.34,0.19117019775390626,356.0,129,1.039854091197113
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,742.0,0.32,0.36,0.33999999999999997,0.32,0.1901936450195313,122.0,239,1.0412574030610768
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,743.0,0.26,0.3,0.28,0.29,0.188484677734375,127.0,129,1.0426607149250404
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,744.0,0.22,0.25,0.235,0.24,0.1870198486328125,367.0,102,1.0440640267890042
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,745.0,0.18,0.21,0.195,0.18,0.1860432958984375,584.0,732,1.045467338652968
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,746.0,0.15,0.18,0.16499999999999998,0.14,0.18555501953124998,89.0,231,1.0468706505169316
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,747.0,0.12,0.15,0.135,0.18,0.18457846679687498,121.0,132,1.0482739623808954
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,748.0,0.1,0.13,0.115,0.11,0.18506674316406246,109.0,162,1.049677274244859
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,749.0,0.08,0.11,0.095,0.08,0.18457846679687498,73.0,181,1.0510805861088228
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,750.0,0.07,0.09,0.08,0.06,0.18360191406249998,335.0,403,1.0524838979727864
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,751.0,0.06,0.08,0.07,0.07,0.18457846679687498,38.0,205,1.0538872098367502
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,752.0,0.04,0.07,0.05500000000000001,0.06,0.18506674316406246,111.0,67,1.055290521700714
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,753.0,0.04,0.06,0.05,0.06,0.18555501953124998,23.0,110,1.0566938335646776
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,754.0,0.03,0.06,0.045,0.04,0.18946123046875002,48.0,197,1.0580971454286414
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,755.0,0.02,0.05,0.035,0.02,0.188484677734375,67.0,208,1.059500457292605
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,756.0,0.02,0.05,0.035,0.07,0.192390888671875,42.0,161,1.0609037691565688
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,757.0,0.02,0.05,0.035,0.02,0.196297099609375,9.0,54,1.0623070810205326
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,758.0,0.02,0.04,0.03,0.1,0.195320546875,7.0,137,1.0637103928844962
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,759.0,0.01,0.05,0.030000000000000002,0.06,0.20410952148437497,3.0,207,1.06511370474846
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,760.0,0.02,0.04,0.03,0.02,0.20215641601562498,272.0,406,1.0665170166124236
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,761.0,0.01,0.04,0.025,0.06,0.20606262695312497,12.0,57,1.0679203284763874
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,762.0,0.01,0.04,0.025,0.05,0.20899228515624996,49.0,290,1.069323640340351
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,763.0,0.01,0.04,0.025,0.05,0.21289849609375,2.0,51,1.0707269522043148
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,764.0,0.01,0.04,0.025,0.06,0.21680470703125,14.0,48,1.0721302640682786
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,765.0,0.01,0.04,0.025,0.04,0.22071091796874998,139.0,293,1.0735335759322422
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,769.0,0.01,0.04,0.025,0.03,0.23438265625,2.0,42,1.0791468233880972
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,770.0,0.01,0.04,0.025,0.07,0.23828886718749998,119.0,100,1.0805501352520608
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,772.0,0.01,0.04,0.025,0.1,0.245124736328125,1.0,1,1.0833567589799882
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,775.0,0.01,0.04,0.025,0.03,0.25586681640625003,12.0,55,1.0875666945718794
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,780.0,0.01,0.03,0.02,0.03,0.26367923828125,6.0,187,1.094583253891698
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,790.0,0.0,0.03,,0.02,0.29688203124999996,100.0,13,1.1086163725313352
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,call,795.0,0.0,0.03,,0.03,0.31445998046874996,1.0,30,1.1156329318511538
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,585.0,0.07,0.1,0.085,0.1,0.6035195898437502,13.0,6,0.8209374404187735
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,590.0,0.08,0.1,0.09,0.1,0.5839885351562499,7.0,10,0.8279539997385921
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,595.0,0.09,0.1,0.095,0.18,0.5634809277343751,77.0,71,0.8349705590584107
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,600.0,0.09,0.12,0.105,0.11,0.5459029785156251,2744.0,72,0.8419871183782293
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,605.0,0.1,0.14,0.12000000000000001,0.22,0.5312546875,82.0,62,0.8490036776980477
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,610.0,0.12,0.15,0.135,0.15,0.514653291015625,110.0,10,0.8560202370178663
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,615.0,0.13,0.16,0.14500000000000002,0.15,0.5014698291015626,22.0,44,0.8630367963376849
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,625.0,0.17,0.2,0.185,0.19,0.46680220703125,101.0,99,0.8770699149773221
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,630.0,0.19,0.22,0.20500000000000002,0.2,0.44824770507812495,29.0,90,0.8840864742971407
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,635.0,0.22,0.25,0.235,0.24,0.43115803222656257,1157.0,180,0.8911030336169592
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,640.0,0.25,0.29,0.27,0.32,0.415044912109375,70.0,352,0.8981195929367778
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,645.0,0.29,0.33,0.31,0.57,0.397466962890625,278.0,136,0.9051361522565964
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,650.0,0.35,0.38,0.365,0.35,0.3803772900390625,155.0,759,0.912152711576415
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,655.0,0.41,0.45,0.43,0.42,0.36426416992187505,83.0,454,0.9191692708962336
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,660.0,0.51,0.54,0.525,0.53,0.348639326171875,787.0,556,0.9261858302160522
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,665.0,0.63,0.67,0.65,0.69,0.33484551879882807,2176.0,335,0.9332023895358708
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,670.0,0.81,0.85,0.8300000000000001,0.85,0.3220282641601562,677.0,690,0.9402189488556892
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,675.0,1.05,1.09,1.07,1.13,0.3096992858886719,1410.0,814,0.9472355081755078
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,680.0,1.39,1.43,1.41,1.44,0.29883513671874995,1263.0,667,0.9542520674953264
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,685.0,1.84,1.88,1.8599999999999999,1.95,0.2880930566406249,1651.0,470,0.961268626815145
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,690.0,2.44,2.49,2.465,2.5,0.2779613220214844,485.0,411,0.9682851861349636
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,691.0,2.58,2.63,2.605,2.64,0.275825112915039,213.0,252,0.9696884979989273
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,692.0,2.73,2.78,2.755,3.04,0.27374993835449213,127.0,70,0.971091809862891
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,693.0,2.89,2.93,2.91,3.2,0.27136959106445313,130.0,1676,0.9724951217268547
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,694.0,3.05,3.1,3.075,3.25,0.2694164855957031,406.0,269,0.9738984335908184
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,695.0,3.23,3.28,3.255,3.35,0.26746338012695314,717.0,294,0.9753017454547822
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,696.0,3.41,3.46,3.435,3.42,0.26520510192871094,598.0,63,0.9767050573187459
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,697.0,3.61,3.66,3.635,3.75,0.263251996459961,325.0,34,0.9781083691827096
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,698.0,3.81,3.86,3.835,3.97,0.26099371826171874,195.0,81,0.9795116810466733
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,699.0,4.03,4.08,4.055,4.27,0.2589795782470704,306.0,232,0.980914992910637
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,700.0,4.26,4.31,4.285,4.35,0.25690440368652345,1175.0,316,0.9823183047746007
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,701.0,4.5,4.55,4.525,4.62,0.2548292291259766,288.0,60,0.9837216166385645
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,702.0,4.75,4.8,4.775,4.67,0.25263198547363286,239.0,101,0.9851249285025282
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,703.0,5.01,5.07,5.04,5.13,0.2506788800048828,226.0,50,0.9865282403664919
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,704.0,5.29,5.34,5.3149999999999995,5.24,0.2482374981689453,189.0,84,0.9879315522304556
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,705.0,5.58,5.64,5.609999999999999,5.77,0.24634542724609376,600.0,303,0.9893348640944193
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,706.0,5.89,5.94,5.915,5.95,0.2439650799560547,522.0,156,0.990738175958383
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,707.0,6.21,6.27,6.24,6.45,0.2420730090332031,469.0,403,0.9921414878223468
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,708.0,6.54,6.6,6.57,6.69,0.239692661743164,878.0,199,0.9935447996863105
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,709.0,6.9,6.96,6.93,7.18,0.23767852172851558,667.0,75,0.9949481115502742
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,710.0,7.27,7.33,7.3,7.32,0.23548127807617186,1155.0,14037,0.9963514234142379
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,711.0,7.65,7.72,7.6850000000000005,7.9,0.233406103515625,821.0,115,0.9977547352782016
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,712.0,8.06,8.12,8.09,8.06,0.23102575622558597,236.0,78,0.9991580471421653
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,713.0,8.48,8.55,8.515,8.58,0.22901161621093752,403.0,99,1.000561359006129
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,714.0,8.92,8.99,8.955,9.03,0.2267533380126953,441.0,108,1.0019646708700927
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,715.0,9.38,9.45,9.415,9.48,0.22443402526855466,837.0,28365,1.0033679827340565
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,716.0,9.86,9.93,9.895,10.18,0.22217574707031246,515.0,110,1.0047712945980203
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,717.0,10.36,10.43,10.395,11.15,0.21991746887207028,680.0,346,1.0061746064619839
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,718.0,10.87,10.95,10.91,12.37,0.21759815612792968,878.0,180,1.0075779183259477
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,719.0,11.41,11.49,11.45,11.72,0.21527884338378905,312.0,91,1.0089812301899113
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,720.0,11.98,12.05,12.015,11.8,0.21283746154785155,1143.0,677,1.010384542053875
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,722.0,13.16,13.26,13.21,13.3,0.20880918151855465,497.0,79,1.0131911657818025
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,723.0,13.79,13.89,13.84,13.66,0.20655090332031245,308.0,466,1.0145944776457663
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,725.0,14.65,15.7,15.175,15.53,0.21820850158691402,506.0,193,1.0174011013736937
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,726.0,15.34,16.68,16.009999999999998,18.25,0.22614299255371095,362.0,149,1.0188044132376572
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,727.0,16.04,17.22,16.63,18.69,0.21881884704589843,666.0,1216,1.020207725101621
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,728.0,16.77,17.86,17.314999999999998,16.37,0.213875048828125,78.0,259,1.0216110369655849
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,730.0,18.29,19.97,19.13,19.16,0.2335892071533203,800.0,344,1.0244176606935123
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,731.0,19.06,20.25,19.655,23.9,0.2125933233642578,71.0,147,1.0258209725574758
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,733.0,20.7,22.45,21.575,21.43,0.23535920898437498,60.0,93,1.0286275962854035
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,735.0,22.39,24.18,23.285,22.7,0.2375564526367187,97.0,224,1.0314342200133308
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,738.0,25.04,26.45,25.744999999999997,28.54,0.21985643432617186,7.0,25,1.0356441556052218
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,740.0,26.88,28.76,27.82,32.0,0.24964129272460936,22.0,75,1.0384507793331494
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,743.0,29.72,31.61,30.665,30.69,0.25952888916015626,22.0,90,1.0426607149250404
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,750.0,35.66,39.08,37.37,32.5,0.32874206420898433,1.0,15,1.0524838979727864
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,755.0,40.7,44.01,42.355000000000004,37.89,0.3544986425781249,5.0,9,1.059500457292605
QQQ,2026-07-02,712.5999755859375,2026-07-09,7,put,756.0,41.69,45.01,43.349999999999994,45.09,0.36035795898437495,20.0,20,1.0609037691565688
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,300.0,411.17,414.76,412.96500000000003,416.2,1.7958994580078125,1.0,22,0.42099355918911463
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,305.0,406.18,409.77,407.975,385.21,1.7695324023437498,1.0,1,0.42801011850893317
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,315.0,391.28,395.24,393.26,314.89,1.0000000000000003e-05,,50,0.44204323714857036
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,320.0,391.2,394.79,392.995,408.29,1.685548447265625,1.0,400,0.4490597964683889
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,325.0,386.23,389.8,388.015,419.74,1.6660172949218752,1.0,201,0.4560763557882075
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,330.0,381.22,384.81,383.015,379.53,1.6357440087890622,8.0,10,0.4630929151080261
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,335.0,376.53,379.82,378.17499999999995,402.19,1.6728531982421875,1.0,1,0.4701094744278446
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,345.0,369.75,373.64,371.695,316.22,2.2104536926269525,2.0,2,0.4841425930674818
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,350.0,361.24,364.84,363.03999999999996,391.6,1.5302757861328122,1.0,6,0.49115915238730035
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,355.0,356.56,359.85,358.20500000000004,348.78,1.5649435815429684,,1,0.49817571170711894
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,360.0,351.27,354.86,353.065,343.69,1.484377578125,1.0,301,0.5051922710269375
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,365.0,369.39,372.81,371.1,347.09,3.239503854370117,,1,0.5122088303467561
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,370.0,341.28,344.88,343.08,341.66,1.435549697265625,1.0,7,0.5192253896665747
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,375.0,340.09,343.81,341.95,290.54,2.0114795806884764,,3,0.5262419489863932
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,380.0,335.12,338.84,336.98,285.69,1.9782715930175785,,3,0.5332585083062118
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,390.0,321.58,324.91,323.245,341.46,1.3828155859374998,2.0,3,0.547291626945849
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,395.0,316.59,319.92,318.255,343.35,1.359378203125,1.0,1,0.5543081862656676
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,400.0,311.6,314.93,313.265,328.36,1.3359408203124996,250.0,561,0.5613247455854862
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,405.0,306.61,309.94,308.275,334.88,1.3125034374999998,1.0,0,0.5683413049053048
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,410.0,301.62,304.95,303.28499999999997,326.32,1.2890660546875,1.0,8,0.5753578642251233
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,415.0,296.63,299.96,298.29499999999996,316.13,1.2661169506835934,1.0,3,0.5823744235449418
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,420.0,291.64,294.97,293.305,311.14,1.2436561254882812,1.0,6,0.5893909828647604
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,425.0,286.65,289.98,288.315,303.94,1.2211953002929685,1.0,12,0.596407542184579
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,430.0,281.66,284.99,283.32500000000005,280.11,1.1987344750976563,1.0,3,0.6034241015043976
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,435.0,276.67,280.0,278.33500000000004,288.24,1.1762736499023436,1.0,3,0.6104406608242162
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,440.0,271.68,275.01,273.345,274.15,1.154301103515625,1.0,13,0.6174572201440347
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,445.0,290.08,293.38,291.73,264.64,2.495853369750977,1.0,1,0.6244737794638533
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,450.0,261.7,265.03,263.365,264.17,1.1103560107421875,1.0,57,0.6314903387836719
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,455.0,256.71,260.04,258.375,266.43,1.0888717431640624,3.0,4,0.6385068981034905
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,460.0,251.73,255.05,253.39,270.32,1.0683640332031252,1.0,26,0.6455234574233091
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,465.0,246.74,250.06,248.4,269.4,1.0468797656250002,1.0,37,0.6525400167431277
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,470.0,241.74,245.07,243.405,260.33,1.0244189404296877,1.0,15,0.6595565760629463
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,475.0,236.76,240.09,238.425,248.86,1.0053760668945313,2.0,9,0.6665731353827647
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,480.0,231.78,235.1,233.44,237.41,0.9851075708007813,1.0,1018,0.6735896947025833
QQQ,2026-07-02,712.5999755859375,2026-07-17,15,call,485.0,226.78,230.11,228.445,237.87,0.9633792724609375,1.0,12,0.6806062540224019
